n_nodes,seed,case,src,dest,status,hop_count,shortest_hops,stretch,decision_agreement
250,9,A_reference,135,230,delivered,3,3,1.0,
250,9,A_reference,119,214,delivered,3,3,1.0,
250,9,A_reference,29,132,delivered,6,5,1.2,
250,9,A_reference,6,59,delivered,4,3,1.3333333333333333,
250,9,A_reference,242,62,delivered,8,7,1.1428571428571428,
250,9,A_reference,59,140,delivered,3,2,1.5,
250,9,A_reference,88,245,delivered,4,4,1.0,
250,9,A_reference,41,87,delivered,2,2,1.0,
250,9,A_reference,23,3,delivered,2,2,1.0,
250,9,A_reference,210,11,delivered,8,6,1.3333333333333333,
250,9,A_reference,56,211,delivered,6,5,1.2,
250,9,A_reference,29,48,delivered,7,5,1.4,
250,9,A_reference,23,136,delivered,4,3,1.3333333333333333,
250,9,A_reference,13,58,delivered,2,2,1.0,
250,9,A_reference,134,11,delivered,5,4,1.25,
250,9,A_reference,87,50,delivered,2,2,1.0,
250,9,A_reference,135,198,delivered,2,2,1.0,
250,9,A_reference,219,141,delivered,2,2,1.0,
250,9,A_reference,17,112,delivered,4,3,1.3333333333333333,
250,9,A_reference,210,13,delivered,8,7,1.1428571428571428,
250,9,A_reference,149,178,delivered,3,2,1.5,
250,9,A_reference,104,78,delivered,3,3,1.0,
250,9,A_reference,61,177,delivered,7,6,1.1666666666666667,
250,9,A_reference,133,19,delivered,4,3,1.3333333333333333,
250,9,A_reference,179,205,delivered,5,4,1.25,
250,9,A_reference,144,235,delivered,6,5,1.2,
250,9,A_reference,94,145,delivered,6,6,1.0,
250,9,A_reference,122,76,delivered,2,2,1.0,
250,9,A_reference,90,215,delivered,4,3,1.3333333333333333,
250,9,A_reference,94,150,delivered,4,4,1.0,
250,9,A_reference,98,171,delivered,4,4,1.0,
250,9,A_reference,123,126,delivered,2,2,1.0,
250,9,A_reference,182,50,delivered,4,4,1.0,
250,9,A_reference,106,94,delivered,2,2,1.0,
250,9,A_reference,122,38,delivered,3,3,1.0,
250,9,A_reference,99,27,delivered,5,4,1.25,
250,9,A_reference,159,133,delivered,4,4,1.0,
250,9,A_reference,78,192,delivered,7,7,1.0,
250,9,A_reference,17,238,delivered,9,8,1.125,
250,9,A_reference,201,198,delivered,2,2,1.0,
250,9,A_reference,87,51,delivered,3,2,1.5,
250,9,A_reference,47,152,delivered,6,4,1.5,
250,9,A_reference,134,202,delivered,3,3,1.0,
250,9,A_reference,102,218,delivered,5,4,1.25,
250,9,A_reference,143,145,delivered,8,6,1.3333333333333333,
250,9,A_reference,48,75,delivered,5,5,1.0,
250,9,A_reference,6,16,delivered,2,2,1.0,
250,9,A_reference,219,192,delivered,5,4,1.25,
250,9,A_reference,197,127,delivered,6,5,1.2,
250,9,A_reference,27,15,delivered,2,2,1.0,
250,9,A_reference,210,163,delivered,2,2,1.0,
250,9,A_reference,242,169,delivered,4,4,1.0,
250,9,A_reference,243,186,delivered,4,4,1.0,
250,9,A_reference,233,225,delivered,4,3,1.3333333333333333,
250,9,A_reference,158,73,delivered,3,3,1.0,
250,9,A_reference,162,203,delivered,5,4,1.25,
250,9,A_reference,179,232,delivered,3,3,1.0,
250,9,A_reference,197,175,delivered,5,4,1.25,
250,9,A_reference,231,102,delivered,5,4,1.25,
250,9,A_reference,89,20,delivered,3,3,1.0,
250,9,A_reference,228,72,delivered,5,5,1.0,
250,9,A_reference,52,165,delivered,4,3,1.3333333333333333,
250,9,A_reference,20,75,delivered,4,3,1.3333333333333333,
250,9,A_reference,129,210,delivered,2,2,1.0,
250,9,A_reference,84,13,delivered,5,5,1.0,
250,9,A_reference,131,234,delivered,5,4,1.25,
250,9,A_reference,183,142,delivered,3,3,1.0,
250,9,A_reference,176,41,delivered,7,5,1.4,
250,9,A_reference,140,87,delivered,3,3,1.0,
250,9,A_reference,36,152,delivered,3,3,1.0,
250,9,A_reference,71,214,delivered,4,4,1.0,
250,9,A_reference,135,24,delivered,4,3,1.3333333333333333,
250,9,A_reference,63,99,delivered,7,5,1.4,
250,9,A_reference,53,18,delivered,2,2,1.0,
250,9,A_reference,40,220,delivered,5,5,1.0,
250,9,A_reference,90,237,delivered,5,4,1.25,
250,9,A_reference,39,189,delivered,5,4,1.25,
250,9,A_reference,226,158,delivered,6,5,1.2,
250,9,A_reference,21,82,delivered,3,3,1.0,
250,9,A_reference,135,33,delivered,4,4,1.0,
250,9,A_reference,80,187,delivered,6,5,1.2,
250,9,A_reference,232,183,delivered,2,2,1.0,
250,9,A_reference,5,159,delivered,7,5,1.4,
250,9,A_reference,126,233,delivered,4,4,1.0,
250,9,A_reference,241,187,delivered,5,4,1.25,
250,9,A_reference,228,225,delivered,2,2,1.0,
250,9,A_reference,61,149,delivered,5,4,1.25,
250,9,A_reference,103,23,delivered,3,3,1.0,
250,9,A_reference,49,22,delivered,3,3,1.0,
250,9,A_reference,207,185,delivered,3,3,1.0,
250,9,A_reference,181,50,delivered,4,4,1.0,
250,9,A_reference,125,119,delivered,4,3,1.3333333333333333,
250,9,A_reference,57,103,delivered,2,2,1.0,
250,9,A_reference,101,22,delivered,3,2,1.5,
250,9,A_reference,105,207,delivered,5,4,1.25,
250,9,A_reference,98,164,delivered,2,2,1.0,
250,9,A_reference,71,0,delivered,4,3,1.3333333333333333,
250,9,A_reference,165,29,delivered,6,6,1.0,
250,9,A_reference,244,171,delivered,5,4,1.25,
250,9,A_reference,53,189,delivered,5,5,1.0,
250,9,A_reference,175,179,delivered,6,5,1.2,
250,9,A_reference,26,242,delivered,8,7,1.1428571428571428,
250,9,A_reference,0,215,delivered,7,6,1.1666666666666667,
250,9,A_reference,238,166,delivered,4,4,1.0,
250,9,A_reference,120,226,delivered,5,4,1.25,
250,9,A_reference,45,72,delivered,3,3,1.0,
250,9,A_reference,89,166,delivered,3,3,1.0,
250,9,A_reference,199,17,delivered,7,6,1.1666666666666667,
250,9,A_reference,112,201,delivered,5,4,1.25,
250,9,A_reference,214,64,delivered,6,4,1.5,
250,9,A_reference,204,13,delivered,6,5,1.2,
250,9,A_reference,190,56,delivered,4,4,1.0,
250,9,A_reference,41,139,delivered,3,3,1.0,
250,9,A_reference,192,142,delivered,7,6,1.1666666666666667,
250,9,A_reference,162,108,delivered,5,5,1.0,
250,9,A_reference,114,121,delivered,3,3,1.0,
250,9,A_reference,55,126,delivered,4,4,1.0,
250,9,A_reference,241,66,delivered,5,4,1.25,
250,9,A_reference,79,220,delivered,5,4,1.25,
250,9,A_reference,35,135,delivered,3,3,1.0,
250,9,A_reference,137,125,delivered,2,2,1.0,
250,9,A_reference,163,212,delivered,2,2,1.0,
250,9,A_reference,115,125,delivered,5,4,1.25,
250,9,A_reference,83,218,delivered,6,5,1.2,
250,9,A_reference,127,99,delivered,6,5,1.2,
250,9,A_reference,240,176,delivered,2,2,1.0,
250,9,A_reference,215,157,delivered,3,3,1.0,
250,9,A_reference,105,157,delivered,3,2,1.5,
250,9,A_reference,160,137,delivered,4,4,1.0,
250,9,A_reference,161,28,delivered,7,6,1.1666666666666667,
250,9,A_reference,0,182,delivered,6,5,1.2,
250,9,A_reference,224,30,delivered,11,8,1.375,
250,9,A_reference,120,7,delivered,3,3,1.0,
250,9,A_reference,122,162,delivered,4,4,1.0,
250,9,A_reference,103,113,delivered,3,3,1.0,
250,9,A_reference,123,71,delivered,3,3,1.0,
250,9,A_reference,152,192,delivered,4,4,1.0,
250,9,A_reference,134,14,delivered,6,5,1.2,
250,9,A_reference,195,237,delivered,4,4,1.0,
250,9,A_reference,231,228,delivered,2,2,1.0,
250,9,A_reference,18,219,delivered,7,6,1.1666666666666667,
250,9,A_reference,145,108,delivered,5,5,1.0,
250,9,A_reference,227,11,delivered,7,7,1.0,
250,9,A_reference,109,31,delivered,3,3,1.0,
250,9,A_reference,198,191,delivered,5,4,1.25,
250,9,A_reference,154,229,delivered,4,3,1.3333333333333333,
250,9,A_reference,179,14,delivered,7,7,1.0,
250,9,A_reference,148,78,delivered,5,5,1.0,
250,9,A_reference,102,231,delivered,4,4,1.0,
250,9,A_reference,135,73,delivered,2,2,1.0,
250,9,A_reference,77,213,delivered,6,5,1.2,
250,9,A_reference,73,33,delivered,5,4,1.25,
250,9,A_reference,103,248,delivered,5,4,1.25,
250,9,A_reference,169,139,delivered,2,2,1.0,
250,9,A_reference,124,116,delivered,4,3,1.3333333333333333,
250,9,A_reference,26,69,delivered,3,3,1.0,
250,9,A_reference,53,214,delivered,4,4,1.0,
250,9,A_reference,173,28,delivered,4,4,1.0,
250,9,A_reference,38,218,delivered,5,5,1.0,
250,9,A_reference,215,168,delivered,2,2,1.0,
250,9,A_reference,225,112,delivered,4,3,1.3333333333333333,
250,9,A_reference,44,112,delivered,6,5,1.2,
250,9,A_reference,24,158,delivered,5,4,1.25,
250,9,A_reference,132,16,delivered,4,3,1.3333333333333333,
250,9,A_reference,209,181,delivered,2,2,1.0,
250,9,A_reference,72,51,delivered,3,3,1.0,
250,9,A_reference,17,55,delivered,3,3,1.0,
250,9,A_reference,120,77,delivered,3,3,1.0,
250,9,A_reference,178,231,delivered,3,3,1.0,
250,9,A_reference,33,238,delivered,8,7,1.1428571428571428,
250,9,A_reference,139,93,delivered,2,2,1.0,
250,9,A_reference,248,211,delivered,3,2,1.5,
250,9,A_reference,79,107,delivered,2,2,1.0,
250,9,A_reference,124,213,delivered,5,4,1.25,
250,9,A_reference,177,224,delivered,2,2,1.0,
250,9,A_reference,78,151,delivered,4,4,1.0,
250,9,A_reference,135,176,delivered,4,3,1.3333333333333333,
250,9,A_reference,234,21,delivered,7,6,1.1666666666666667,
250,9,A_reference,168,122,delivered,2,2,1.0,
250,9,A_reference,57,148,delivered,4,4,1.0,
250,9,A_reference,2,56,delivered,3,3,1.0,
250,9,A_reference,23,95,delivered,4,4,1.0,
250,9,A_reference,57,62,delivered,2,2,1.0,
250,9,A_reference,173,146,delivered,4,4,1.0,
250,9,A_reference,167,203,delivered,2,2,1.0,
250,9,A_reference,15,78,delivered,2,2,1.0,
250,9,A_reference,208,223,delivered,7,6,1.1666666666666667,
250,9,A_reference,41,53,delivered,2,2,1.0,
250,9,A_reference,107,191,delivered,3,3,1.0,
250,9,A_reference,7,212,delivered,7,5,1.4,
250,9,A_reference,199,37,delivered,6,5,1.2,
250,9,A_reference,208,107,delivered,6,5,1.2,
250,9,A_reference,209,80,delivered,4,3,1.3333333333333333,
250,9,A_reference,215,82,delivered,4,4,1.0,
250,9,A_reference,169,109,delivered,3,3,1.0,
250,9,A_reference,187,153,delivered,2,2,1.0,
250,9,A_reference,17,196,delivered,6,5,1.2,
250,9,A_reference,27,40,delivered,2,2,1.0,
250,9,A_reference,209,42,delivered,7,6,1.1666666666666667,
250,9,A_reference,55,108,delivered,3,3,1.0,
250,9,A_reference,143,21,delivered,7,5,1.4,
250,9,A_reference,175,240,delivered,8,7,1.1428571428571428,
250,9,A_reference,13,92,delivered,2,2,1.0,
250,9,A_reference,115,22,delivered,3,3,1.0,
250,9,A_reference,172,229,delivered,4,3,1.3333333333333333,
250,9,A_reference,103,232,delivered,4,3,1.3333333333333333,
250,9,A_reference,197,21,delivered,5,5,1.0,
250,9,A_reference,63,121,delivered,4,3,1.3333333333333333,
250,9,A_reference,229,34,delivered,6,5,1.2,
250,9,A_reference,48,118,delivered,4,3,1.3333333333333333,
250,9,A_reference,18,81,delivered,2,2,1.0,
250,9,A_reference,86,14,delivered,5,5,1.0,
250,9,A_reference,34,119,delivered,4,3,1.3333333333333333,
250,9,A_reference,248,119,delivered,5,4,1.25,
250,9,A_reference,45,86,delivered,5,4,1.25,
250,9,A_reference,106,177,delivered,4,4,1.0,
250,9,A_reference,35,150,delivered,4,4,1.0,
250,9,A_reference,83,2,delivered,2,2,1.0,
250,9,A_reference,67,61,delivered,5,4,1.25,
250,9,A_reference,112,136,delivered,4,3,1.3333333333333333,
250,9,A_reference,189,13,delivered,6,4,1.5,
250,9,A_reference,195,113,delivered,3,3,1.0,
250,9,A_reference,125,43,delivered,3,2,1.5,
250,9,A_reference,114,54,delivered,3,3,1.0,
250,9,A_reference,148,232,delivered,3,3,1.0,
250,9,A_reference,87,79,delivered,5,4,1.25,
250,9,A_reference,222,45,delivered,6,5,1.2,
250,9,A_reference,10,186,delivered,5,5,1.0,
250,9,A_reference,160,232,delivered,7,4,1.75,
250,9,A_reference,72,225,delivered,5,5,1.0,
250,9,A_reference,23,189,delivered,5,5,1.0,
250,9,A_reference,134,175,delivered,5,4,1.25,
250,9,A_reference,215,60,delivered,6,5,1.2,
250,9,A_reference,14,8,delivered,5,3,1.6666666666666667,
250,9,A_reference,155,61,delivered,3,3,1.0,
250,9,A_reference,117,27,delivered,5,4,1.25,
250,9,A_reference,125,56,delivered,3,3,1.0,
250,9,A_reference,164,94,delivered,5,5,1.0,
250,9,B_mds_only,171,72,delivered,3,3,1.0,1.0
250,9,B_mds_only,106,248,delivered,4,4,1.0,1.0
250,9,B_mds_only,17,27,delivered,5,5,1.0,0.8
250,9,B_mds_only,201,14,delivered,7,6,1.1666666666666667,0.7142857142857143
250,9,B_mds_only,231,26,delivered,6,6,1.0,1.0
250,9,B_mds_only,28,240,delivered,8,8,1.0,0.75
250,9,B_mds_only,62,170,delivered,4,4,1.0,1.0
250,9,B_mds_only,113,63,delivered,8,6,1.3333333333333333,0.75
250,9,B_mds_only,146,43,delivered,5,5,1.0,1.0
250,9,B_mds_only,173,240,delivered,7,6,1.1666666666666667,0.7142857142857143
250,9,B_mds_only,92,138,delivered,3,2,1.5,0.6666666666666666
250,9,B_mds_only,30,222,delivered,6,5,1.2,0.6666666666666666
250,9,B_mds_only,156,19,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,134,97,delivered,2,2,1.0,1.0
250,9,B_mds_only,67,237,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,56,100,delivered,2,2,1.0,1.0
250,9,B_mds_only,35,151,delivered,4,4,1.0,1.0
250,9,B_mds_only,231,161,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,53,128,delivered,3,3,1.0,1.0
250,9,B_mds_only,9,86,delivered,3,3,1.0,1.0
250,9,B_mds_only,141,195,delivered,5,5,1.0,0.8
250,9,B_mds_only,186,196,delivered,3,3,1.0,1.0
250,9,B_mds_only,199,130,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,175,212,delivered,6,5,1.2,1.0
250,9,B_mds_only,235,119,delivered,5,4,1.25,1.0
250,9,B_mds_only,61,203,delivered,5,4,1.25,0.8
250,9,B_mds_only,216,212,delivered,2,2,1.0,1.0
250,9,B_mds_only,248,99,delivered,5,5,1.0,1.0
250,9,B_mds_only,249,15,delivered,8,7,1.1428571428571428,1.0
250,9,B_mds_only,211,17,delivered,9,6,1.5,0.6666666666666666
250,9,B_mds_only,118,244,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,70,236,delivered,5,5,1.0,1.0
250,9,B_mds_only,171,41,delivered,5,4,1.25,1.0
250,9,B_mds_only,205,76,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,104,23,delivered,3,3,1.0,1.0
250,9,B_mds_only,164,51,delivered,4,3,1.3333333333333333,0.75
250,9,B_mds_only,242,218,delivered,4,4,1.0,1.0
250,9,B_mds_only,230,97,delivered,4,4,1.0,0.75
250,9,B_mds_only,167,7,delivered,5,4,1.25,0.6
250,9,B_mds_only,160,114,delivered,2,2,1.0,1.0
250,9,B_mds_only,0,186,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,247,133,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,29,36,delivered,4,4,1.0,1.0
250,9,B_mds_only,31,40,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,100,38,delivered,2,2,1.0,1.0
250,9,B_mds_only,151,34,delivered,4,4,1.0,0.75
250,9,B_mds_only,139,237,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,53,145,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,195,204,delivered,4,3,1.3333333333333333,0.5
250,9,B_mds_only,240,133,delivered,4,4,1.0,1.0
250,9,B_mds_only,203,199,delivered,2,2,1.0,1.0
250,9,B_mds_only,155,203,delivered,2,2,1.0,1.0
250,9,B_mds_only,191,80,delivered,8,7,1.1428571428571428,1.0
250,9,B_mds_only,134,90,delivered,2,2,1.0,1.0
250,9,B_mds_only,109,187,delivered,3,2,1.5,0.6666666666666666
250,9,B_mds_only,96,163,delivered,2,2,1.0,1.0
250,9,B_mds_only,50,128,delivered,2,2,1.0,0.5
250,9,B_mds_only,97,167,delivered,3,3,1.0,1.0
250,9,B_mds_only,21,69,delivered,2,2,1.0,1.0
250,9,B_mds_only,80,18,delivered,2,2,1.0,0.5
250,9,B_mds_only,61,228,delivered,7,6,1.1666666666666667,1.0
250,9,B_mds_only,84,188,delivered,5,4,1.25,1.0
250,9,B_mds_only,38,139,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,223,86,delivered,6,5,1.2,1.0
250,9,B_mds_only,21,219,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,222,179,delivered,5,5,1.0,0.8
250,9,B_mds_only,224,34,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,241,137,delivered,6,4,1.5,0.3333333333333333
250,9,B_mds_only,176,29,delivered,8,7,1.1428571428571428,1.0
250,9,B_mds_only,41,106,delivered,3,2,1.5,1.0
250,9,B_mds_only,180,74,delivered,4,4,1.0,1.0
250,9,B_mds_only,63,169,delivered,5,4,1.25,0.8
250,9,B_mds_only,156,68,delivered,5,4,1.25,0.8
250,9,B_mds_only,72,112,delivered,4,4,1.0,1.0
250,9,B_mds_only,83,215,delivered,4,4,1.0,1.0
250,9,B_mds_only,88,239,delivered,6,5,1.2,0.6666666666666666
250,9,B_mds_only,173,107,delivered,2,2,1.0,1.0
250,9,B_mds_only,141,248,delivered,5,4,1.25,1.0
250,9,B_mds_only,54,110,delivered,4,4,1.0,1.0
250,9,B_mds_only,183,10,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,87,59,delivered,2,2,1.0,1.0
250,9,B_mds_only,133,57,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,81,166,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,29,187,delivered,5,5,1.0,1.0
250,9,B_mds_only,249,213,delivered,3,2,1.5,1.0
250,9,B_mds_only,125,47,delivered,3,3,1.0,1.0
250,9,B_mds_only,57,225,delivered,6,6,1.0,1.0
250,9,B_mds_only,89,77,delivered,2,2,1.0,1.0
250,9,B_mds_only,141,115,delivered,5,4,1.25,1.0
250,9,B_mds_only,18,95,delivered,7,6,1.1666666666666667,1.0
250,9,B_mds_only,33,215,delivered,6,5,1.2,1.0
250,9,B_mds_only,140,93,delivered,2,2,1.0,0.5
250,9,B_mds_only,154,91,delivered,2,2,1.0,1.0
250,9,B_mds_only,28,83,delivered,5,4,1.25,0.8
250,9,B_mds_only,37,139,delivered,4,4,1.0,1.0
250,9,B_mds_only,195,149,delivered,2,2,1.0,1.0
250,9,B_mds_only,207,73,delivered,5,4,1.25,1.0
250,9,B_mds_only,32,220,delivered,8,7,1.1428571428571428,0.75
250,9,B_mds_only,223,42,delivered,6,5,1.2,0.5
250,9,B_mds_only,115,203,delivered,4,4,1.0,1.0
250,9,B_mds_only,39,12,delivered,3,3,1.0,1.0
250,9,B_mds_only,239,29,delivered,6,6,1.0,1.0
250,9,B_mds_only,66,180,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,183,206,delivered,3,3,1.0,1.0
250,9,B_mds_only,82,151,delivered,3,3,1.0,1.0
250,9,B_mds_only,0,218,delivered,8,7,1.1428571428571428,1.0
250,9,B_mds_only,210,129,delivered,2,2,1.0,1.0
250,9,B_mds_only,29,185,delivered,6,5,1.2,0.6666666666666666
250,9,B_mds_only,59,192,delivered,6,6,1.0,1.0
250,9,B_mds_only,146,224,delivered,3,2,1.5,0.6666666666666666
250,9,B_mds_only,33,210,delivered,6,5,1.2,0.6666666666666666
250,9,B_mds_only,159,146,delivered,6,5,1.2,1.0
250,9,B_mds_only,193,107,delivered,5,5,1.0,1.0
250,9,B_mds_only,7,115,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,176,206,delivered,6,5,1.2,1.0
250,9,B_mds_only,72,17,delivered,4,4,1.0,0.75
250,9,B_mds_only,29,167,delivered,6,5,1.2,1.0
250,9,B_mds_only,119,186,delivered,2,2,1.0,1.0
250,9,B_mds_only,55,238,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,143,181,delivered,5,4,1.25,0.8
250,9,B_mds_only,64,22,delivered,3,3,1.0,1.0
250,9,B_mds_only,173,96,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,195,92,delivered,5,5,1.0,1.0
250,9,B_mds_only,90,68,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,122,133,delivered,2,2,1.0,1.0
250,9,B_mds_only,212,52,delivered,5,4,1.25,1.0
250,9,B_mds_only,24,65,delivered,4,4,1.0,0.75
250,9,B_mds_only,88,22,delivered,2,2,1.0,1.0
250,9,B_mds_only,21,174,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,135,180,delivered,2,2,1.0,1.0
250,9,B_mds_only,240,41,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,116,196,delivered,2,2,1.0,1.0
250,9,B_mds_only,110,220,delivered,4,3,1.3333333333333333,0.75
250,9,B_mds_only,237,177,delivered,6,5,1.2,0.8333333333333334
250,9,B_mds_only,173,223,delivered,3,2,1.5,0.6666666666666666
250,9,B_mds_only,65,87,delivered,3,3,1.0,1.0
250,9,B_mds_only,188,181,delivered,3,3,1.0,1.0
250,9,B_mds_only,91,6,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,108,248,delivered,5,5,1.0,1.0
250,9,B_mds_only,102,13,delivered,4,4,1.0,0.75
250,9,B_mds_only,133,168,delivered,2,2,1.0,1.0
250,9,B_mds_only,177,189,delivered,6,5,1.2,1.0
250,9,B_mds_only,79,4,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,92,226,delivered,6,6,1.0,1.0
250,9,B_mds_only,188,34,delivered,6,6,1.0,1.0
250,9,B_mds_only,116,184,delivered,3,3,1.0,1.0
250,9,B_mds_only,40,243,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,144,48,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,245,95,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,107,97,delivered,5,4,1.25,0.8
250,9,B_mds_only,242,25,delivered,8,7,1.1428571428571428,0.875
250,9,B_mds_only,135,26,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,78,129,delivered,7,6,1.1666666666666667,0.8571428571428571
250,9,B_mds_only,174,169,delivered,2,2,1.0,1.0
250,9,B_mds_only,64,244,delivered,5,5,1.0,0.6
250,9,B_mds_only,37,80,delivered,3,3,1.0,1.0
250,9,B_mds_only,89,28,delivered,3,3,1.0,1.0
250,9,B_mds_only,238,8,delivered,7,6,1.1666666666666667,1.0
250,9,B_mds_only,6,100,delivered,3,2,1.5,0.3333333333333333
250,9,B_mds_only,151,45,delivered,5,4,1.25,0.8
250,9,B_mds_only,170,127,delivered,3,3,1.0,1.0
250,9,B_mds_only,24,225,delivered,7,7,1.0,1.0
250,9,B_mds_only,39,61,delivered,3,3,1.0,1.0
250,9,B_mds_only,43,94,delivered,3,2,1.5,1.0
250,9,B_mds_only,93,39,delivered,3,3,1.0,1.0
250,9,B_mds_only,146,233,delivered,4,4,1.0,0.75
250,9,B_mds_only,116,56,delivered,3,3,1.0,1.0
250,9,B_mds_only,178,221,delivered,5,5,1.0,1.0
250,9,B_mds_only,232,239,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,239,18,delivered,8,8,1.0,1.0
250,9,B_mds_only,145,218,delivered,5,4,1.25,1.0
250,9,B_mds_only,215,163,delivered,3,3,1.0,1.0
250,9,B_mds_only,22,233,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,104,149,delivered,2,2,1.0,1.0
250,9,B_mds_only,57,87,delivered,2,2,1.0,1.0
250,9,B_mds_only,1,122,delivered,5,5,1.0,0.8
250,9,B_mds_only,206,104,delivered,4,4,1.0,0.75
250,9,B_mds_only,66,215,delivered,5,4,1.25,1.0
250,9,B_mds_only,211,62,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,249,51,delivered,8,6,1.3333333333333333,0.875
250,9,B_mds_only,40,195,delivered,5,5,1.0,1.0
250,9,B_mds_only,173,0,delivered,9,7,1.2857142857142858,0.8888888888888888
250,9,B_mds_only,130,231,delivered,4,4,1.0,0.75
250,9,B_mds_only,12,82,delivered,5,5,1.0,1.0
250,9,B_mds_only,48,232,delivered,6,6,1.0,1.0
250,9,B_mds_only,196,248,delivered,3,3,1.0,1.0
250,9,B_mds_only,63,184,delivered,5,5,1.0,1.0
250,9,B_mds_only,195,117,delivered,2,2,1.0,1.0
250,9,B_mds_only,206,83,delivered,7,6,1.1666666666666667,0.7142857142857143
250,9,B_mds_only,38,148,delivered,4,3,1.3333333333333333,1.0
250,9,B_mds_only,185,147,delivered,3,3,1.0,0.6666666666666666
250,9,B_mds_only,179,234,delivered,4,4,1.0,0.75
250,9,B_mds_only,112,176,delivered,2,2,1.0,1.0
250,9,B_mds_only,152,191,delivered,3,3,1.0,0.6666666666666666
